,SPTR_Index#@#PX_LAST,IBOXIG_Index#@#PX_LAST,LD01TRUU_Index#@#PX_LAST,LHVLTRUU_Index#@#PX_LAST,IBOXHY_Index#@#PX_LAST,JPEICORE_Index#@#PX_LAST,SPE35CUN_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,NDDUJN_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,MIMUTURN_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,M1CXBLRL_Index#@#PX_LAST,IBOV_Index#@#PX_LAST,SPBLPGPT_Index#@#PX_LAST,IPSA_Index#@#PX_LAST,LC07TRUU_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,PRTIPMEX_Index#@#PX_LAST,M00IMV$T_Index#@#PX_LAST,RU10VATR_Index#@#PX_LAST,M2USSNQ_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,RU10GRTR_Index#@#PX_LAST,DVGTR_Index#@#PX_LAST,LUACTRUU_Index#@#PX_LAST,LUATTRUU_Index#@#PX_LAST,LF98TRUU_Index#@#PX_LAST,SPX_Index#@#PX_LAST,MXEU_Index#@#PX_LAST,MXJP_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,SBMT_Index#@#PX_LAST,NDUEEGFL_Index#@#PX_LAST,MN40MUE_Index#@#PX_LAST,RAG_Index#@#PX_LAST,MXEU000G_Index#@#PX_LAST,TPX_Index#@#PX_LAST,XAU_Curncy#@#PX_LAST,BCOMTR_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,LPXDITU_Index#@#PX_LAST,CO1_Comdty#@#PX_LAST,CL1_Comdty#@#PX_LAST,EWJ_US_EQUITY#@#PX_LAST,EWC_US_Equity#@#PX_LAST,EWW_US_Equity#@#PX_LAST,MXN_Curncy#@#PX_LAST,BRL_Curncy#@#PX_LAST,COP_Curncy#@#PX_LAST,PEN_Curncy#@#PX_LAST,CLP_Curncy#@#PX_LAST,EUR_Curncy#@#PX_LAST,JPY_Curncy#@#PX_LAST,CHN_Curncy#@#PX_LAST,UYU_Curncy#@#PX_LAST,BFCIUS_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,CHPMINDX_Index#@#PX_LAST,CNCPIYOY_Index#@#PX_LAST,CNFRBAL$_Index#@#PX_LAST,COMFCOMF_Index#@#PX_LAST,CONSCURR_Index#@#PX_LAST,CONSEXP_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,CONSSENT_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,CPURNSA_Index#@#PX_LAST,CSI_BARC_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,EUBCI_Index#@#PX_LAST,EUCCEMU_Index#@#PX_LAST,EUESEMU_Index#@#PX_LAST,EUICEMU_Index#@#PX_LAST,EUR_CURNCY#@#PX_LAST,EURUSD_BGN_Curncy#@#PX_LAST,EUSCEMU_Index#@#PX_LAST,FDDSSD_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,GJGB10_Index#@#PX_LAST,GJGB5_Index#@#PX_LAST,GT10_GOVT#@#PX_LAST,GT2_GOVT#@#PX_LAST,GT5_GOVT#@#PX_LAST,HG1_COMDTY#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,INJCJC_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,JCPTEFEY_Index#@#PX_LAST,JNC_SALE_Index#@#PX_LAST,JNCPT_Index#@#PX_LAST,JNCPTXFF_Index#@#PX_LAST,JNMBYOY_Index#@#PX_LAST,JNMTOY_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,JNWSDYOY_Index#@#PX_LAST,JPY_CURNCY#@#PX_LAST,MBAVCHNG_Index#@#PX_LAST,MXCPYOY_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,NAPMPMI_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,NFP_PCH_Index#@#PX_LAST,NFP_TCH_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,PRUSTOT_Index#@#PX_LAST,S_1_Comdty#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,USGG10YR_INDEX#@#PX_LAST,USGG30YR_INDEX#@#PX_LAST,USHBMIDX_Index#@#PX_LAST,USMMMNCH_Index#@#PX_LAST,USURTOT_Index#@#PX_LAST,VIX_INDEX#@#PX_LAST,W_1_Comdty#@#PX_LAST,COCPIYOY_Index#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,CHOVCHOV_Index#@#PX_LAST,PRCPI_Index#@#PX_LAST,PRCPYOY_Index#@#PX_LAST,PRCPMOM_Index#@#PX_LAST,MXCPCHNG_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST
110,0.09570913703228201,151.921,1228.99,206.52,121.499,262.139,1302.0,522.35,3097.66,90.96,556.029,242.496,515.31,47289.5,9979.19,2670.78,370.24,90.1755,2107.04,1.47,1041.32,454.49,1046.91,536.96,325.028,940.58,1615.1,1749.14,790.08,872.81,69.91,521.88,662.73,1327.27,360.173,258.38,314.821,60.25,837.79,888.2,221.662,331.91,151.71,50.8,51.12,34.04,18.74,31.24,13.8408,2.1904,2292.9,2.9805,581.75,1.3230000000000002,98.63,17.65,23.95,-4.07,-0.53,38.9,-1.5,13.135,28.0,68.3,63.1,2.8,65.1,1.9,-0.7,218.706,0.2,213.24,12.01,84.61399999999998,-3.19,-30.8,70.7,-35.6,1.3230000000000002,1.3230000000000002,-24.5,-20.907,0.25,0.0,1.432,0.823,3.1210000000000004,0.903,2.012,205.3,-16.4,620.0,6300.0,-0.6,-8.5,-0.1,0.0,8.2,-80.4,-28.6,-4.1,98.63,-18.1,6.17,33.5,39.9,31.4,-821.0,-704.0,28.0,65.7,1070.0,9.22,3.1187,4.0324,14.0,-178.0,9.0,36.5,524.25,5.73,7.0,4.5,1.75,100.27,4.64,0.02,0.35,5.64,0.42
111,0.055931617174761694,157.061,1253.89,222.51,128.506,272.621,1457.52,586.31,3416.77,102.04,644.012,283.931,606.78,53197.7,13392.3,3100.42,374.39,99.1607,2297.95,1.47,1087.48,482.594,1102.84,560.71,341.14,986.37,1678.15,1731.49,843.24,919.14,72.72,558.22,773.12,1329.29,434.495,298.63,329.53,62.86,897.91,979.18,250.488,338.52,173.33,65.52,66.31,37.48,23.1,36.74,13.1506,1.9702,2137.15,2.9855,561.9,1.4158,95.34,21.8,23.25,-2.907,-0.52,37.5,-1.4,13.389,25.0,67.7,69.4,2.8,68.7,1.8,-1.3,218.904,0.1,213.856,10.25,79.348,-3.22,-28.2,73.5,-34.1,1.4158,1.4158,-22.5,-189.651,0.25,0.0,1.49,0.82,3.4610000000000003,0.919,2.342,219.75,-17.3,607.0,6635.0,-0.9,-19.4,-0.8,-0.7,7.9,-79.2,-19.4,-5.6,95.34,-16.2,5.98,35.3,44.1,45.0,-294.0,-354.0,19.0,65.7,1184.0,10.01,3.4594,4.3361,16.0,-168.0,9.4,28.92,637.25,4.77,5.0,3.0,1.25,100.23,4.21,-0.04,-0.29,5.35,0.2
112,0.0019853339304933826,161.705,1267.85,227.78,132.165,275.893,1429.76,575.613,3476.85,103.21,690.9119999999998,280.106,612.8,51465.5,13059.7,3090.5,377.25,98.6054,2287.58,1.35,1099.19,479.03,1115.97,574.0,344.956,991.07,1723.99,1727.82,867.39,919.32,71.77,573.96,761.3,1330.47,424.861,280.15,333.2290000000001,62.6,929.76,926.5,245.722,330.48,175.72,69.3,69.89,37.72,21.42,36.86,13.185,1.9518,2143.15,3.0065,533.65,1.4033,96.36,20.98,23.522,-2.681,0.29,40.9,-1.7,8.252,24.0,73.2,69.2,3.1,70.8,1.7,-1.4,219.112,0.1,215.693,8.75,80.133,-3.17,-25.1,76.3,-32.4,1.4033,1.4033,-20.2,-94.332,0.25,0.0,1.359,0.725,3.535,1.113,2.556,225.8,-17.5,594.0,6618.0,-1.0,-23.0,-1.5,-1.3,6.4,-72.8,-13.5,-6.8,96.36,-18.9,5.74,45.0,46.3,47.9,-428.0,-469.0,25.0,65.7,1226.25,9.98,3.5326,4.3294,15.0,-136.0,9.5,26.35,511.25,3.81,4.5,1.9,0.75,99.89,3.06,-0.34,0.18,5.12,0.25
113,0.07563344763632962,168.18099999999995,1284.43,244.63,141.27700000000004,284.738,1592.54,635.244,3625.55,111.88,823.7289999999998,311.603,677.06,54765.7,14092.0,3226.2,384.39,107.285,2481.33,1.25,1168.34,518.239,1183.79,611.65,369.457,1057.63,1798.42,1735.05,920.18,987.48,78.37,590.32,844.02,1341.74,463.127,318.15,356.779,67.84,950.26,954.0,253.663,365.57,199.53,71.7,69.45,39.48,24.2,40.8,13.1917,1.8651,2036.6,2.986,540.73,1.4257,94.68,22.9,23.25,-1.901,-0.23,43.6,-1.8,10.63,26.0,70.5,63.2,2.9,66.0,1.5,-2.1,219.263,0.1,215.351,8.04,78.347,-3.02,-23.0,79.0,-30.2,1.4257,1.4257,-17.6,-180.68,0.25,0.0,1.419,0.7140000000000001,3.4810000000000003,1.115,2.516,262.35,-19.1,555.0,6111.0,-1.1,-9.1,-1.8,-1.7,6.1,-72.3,-4.2,-8.4,94.68,4.4,5.44,47.1,49.7,52.8,-287.0,-342.0,74.0,65.5,1134.0,11.4,3.4796,4.2983,17.0,-58.0,9.5,25.92,528.25,3.28,4.5,0.3,0.5,100.07,2.68,0.19,0.27,5.02,0.31
114,0.036103478859524474,172.083,1297.35,247.86,141.461,290.309,1684.65,677.643,3768.22,113.4,882.008,310.488,713.16,56489.0,13955.4,3175.18,388.86,111.122,2583.7,1.22,1203.6,545.346,1215.31,619.28,377.12,1082.98,1831.4,1750.5,937.34,1020.63,82.11,597.76,839.46,1351.25,472.995,329.37,363.162,69.05,965.73,951.19,252.185,413.18,214.99,69.65,69.96,40.88,23.78,42.43,13.3633,1.8804,2060.0,2.9530000000000003,553.65,1.4334,93.12,22.01,22.35,-1.481,-0.68,49.5,-1.2,15.712,28.0,66.6,65.0,2.8,65.7,1.4,-1.5,219.496,0.1,215.834,7.92,78.172,-2.59,-22.1,83.2,-26.5,1.4334,1.4334,-11.6,-103.555,0.25,0.0,1.31,0.614,3.399,0.972,2.387,280.8,-15.3,564.0,5970.0,-1.1,-6.2,-1.7,-1.9,6.1,-71.5,2.3,-8.5,93.12,-2.2,5.08,47.5,53.4,62.3,-212.0,-196.0,54.0,65.4,1100.0,14.58,3.3975,4.1782,18.0,-42.0,9.6,26.01,471.0,3.13,4.5,-1.0,0.5,99.87,1.87,-0.21,0.24,4.75,0.15
115,0.037317721428058226,175.543,1306.95,264.13,149.418,305.76,1760.9,710.699,3703.32,117.99,917.472,338.671,727.17,61517.9,15144.2,3372.86,394.14,116.22,2686.68,1.14,1245.63,566.4159999999998,1254.95,642.98,393.16,1118.23,1863.91,1764.12,990.72,1057.08,84.28,563.47,914.05,1362.96,529.885,353.71,378.765,70.92,909.84,1007.7,256.153,439.09,238.66,69.07,70.61,39.76,25.48,43.68,13.5115,1.767,1919.73,2.882,549.7,1.464,89.71,24.15,21.45,-1.067,0.28,46.6,-0.8,12.932,27.0,73.4,73.5,2.2,73.5,1.5,-1.3,219.92,0.2,215.969,7.0,76.653,-2.47,-19.2,85.6,-24.7,1.464,1.464,-9.2,-45.207,0.25,0.0,1.301,0.601,3.307,0.949,2.313,281.9,-12.0,554.0,5912.0,-1.4,26.2,-2.1,-2.1,4.5,-62.1,3.5,-7.9,89.71,-2.8,4.89,48.6,54.9,63.3,-143.0,-229.0,137.0,65.1,927.0,9.36,3.3053,4.0501,19.0,-35.0,9.8,25.61,457.5,3.21,4.0,-1.1,0.5,99.78,1.2,-0.09,0.5,4.55,0.4
116,-0.01857622658495195,175.315,1315.09,268.46,150.68,306.183,1737.71,702.0060000000002,3610.45,116.46,901.264,339.09,731.1,61545.5,14213.5,3314.45,396.41,114.424,2638.88,1.09,1214.31,549.081,1245.57,623.95,387.835,1112.87,1877.01,1763.26,1008.5,1036.19,82.48,555.4,914.26,1372.19,538.549,360.68,371.73,70.68,894.67,1045.45,264.55400000000003,416.47,225.2,75.2,77.0,38.2,23.85,43.6,13.1977,1.7612,1996.14,2.909,530.77,1.4719,90.09,25.25,20.8,-1.454,0.1,53.9,-0.5,23.988000000000003,25.0,73.7,68.6,2.9,70.6,1.7,-0.2,220.501,0.3,216.177,6.64,76.3,-2.23,-17.8,88.3,-21.5,1.4719,1.4719,-8.2,-176.363,0.25,0.0,1.415,0.679,3.385,0.893,2.31,295.55,-5.6,522.0,5649.0,-1.4,-20.1,-2.4,-2.2,4.4,-42.5,12.6,-6.8,90.09,8.2,4.5,53.5,57.6,64.3,-282.0,-209.0,15.0,65.0,978.0,10.4,3.3828,4.2253,17.0,-53.0,10.0,30.69,494.25,2.72,4.0,-1.9,0.5,99.9,0.71,0.12,0.3,4.59,0.32
117,0.059982242292743404,177.891,1326.46,269.54,151.866,309.452,1788.99,721.023,3573.43,117.69,846.8839999999999,353.655,804.3,67044.4,14129.0,3255.32,401.44,119.13,2746.71,0.98,1284.13,580.029,1317.4,666.46,411.661,1176.91,1903.86,1787.81,1018.66,1095.63,83.17,523.2,953.13,1390.69,583.979,364.63,392.937,71.51,839.94,1179.63,273.85900000000004,447.42,235.34,78.47,77.28,38.24,25.91,47.91,12.9342,1.7557,2003.15,2.8805,497.05,1.5005,86.41,26.56,20.14,-0.91,-0.1,55.3,0.6,19.093,27.0,68.8,66.5,2.7,67.4,1.7,1.8,220.666,0.1,216.33,6.57,74.87899999999998,-2.0,-17.5,90.5,-19.2,1.5005,1.5005,-5.7,-120.287,0.25,0.0,1.266,0.545,3.2,0.667,2.001,314.85,3.4,475.0,5323.0,-1.3,10.8,-2.2,-1.9,3.8,-8.4,36.0,-5.0,86.41,2.1,3.86,51.2,55.4,55.4,3.0,12.0,40.0,65.0,1060.5,10.85,3.1978,4.1917,17.0,-29.0,9.9,24.51,567.5,2.37,3.5,-2.3,0.5,99.79,0.29,-0.11,0.52,4.27,0.14
118,0.019315685534870175,176.107,1324.05,281.0,156.942,310.688,1825.3,731.635,3600.99,120.45,1010.85,367.622,826.5,68588.4,14167.2,3581.42,396.43,121.597,2796.03,0.84,1309.08,590.293,1341.52,685.78,424.385,1186.56,1889.0,1741.11,1052.08,1115.1,88.28,569.35,989.47,1370.07,595.745,396.5,406.097,76.16,907.59,1096.98,279.279,478.34,241.15,77.93,79.36,38.96,26.33,48.87,13.0914,1.7445,2043.79,2.888,507.45,1.4321,93.03,28.22,19.5,-0.51,-0.16,55.3,1.9,18.43,28.0,78.0,68.9,2.5,72.5,1.8,2.7,220.881,0.1,215.949,5.22,77.86,-1.77,-16.3,93.1,-16.6,1.4321,1.4321,-3.4,-91.41,0.25,0.0,1.295,0.473,3.839,1.139,2.681,334.65,8.6,468.0,4987.0,-1.5,-21.6,-2.2,-1.9,5.2,63.4,36.5,-3.8,93.03,-22.8,3.57,52.6,55.8,63.8,-226.0,-277.0,110.0,64.6,1039.75,11.1,3.8368,4.6411,16.0,-34.0,9.9,21.68,541.5,2.0,3.5,-1.4,0.5,100.1,0.25,0.32,0.41,4.16,0.47
119,-0.035972789115646164,178.22400000000005,1336.1,282.89,157.874,311.009,1706.06,691.9689999999998,3669.34,116.83,1052.3,347.119,777.59,65401.8,14440.0,3808.96,402.46,116.342,2680.47,0.83,1275.36,573.692,1294.28,641.74,405.866,1159.94,1919.82,1768.63,1065.39,1073.87,85.7,564.93,933.59,1388.71,542.859,416.88,388.11800000000005,74.55,901.12,1081.2,258.953,452.88,245.07,71.46,72.89,39.36,24.44,46.0,13.095,1.895,1981.9,2.857,524.75,1.3863,90.27,26.52,19.5,-0.634,0.27,59.0,1.5,14.168,25.0,81.1,70.1,2.8,74.4,1.6,2.6,220.633,-0.1,216.687,5.38,79.462,-1.5,-15.8,94.7,-14.3,1.3863,1.3863,-1.8,-42.63399999999999,0.25,0.0,1.325,0.5,3.5860000000000003,0.816,2.325,305.25,11.4,496.0,4796.0,-1.4,-9.9,-2.1,-2.0,4.9,189.4,36.8,-2.1,90.27,21.0,4.46,55.2,56.3,68.0,9.0,18.0,35.0,64.8,914.0,10.7,3.5844,4.4884,15.0,-15.0,9.8,24.62,474.0,2.1,3.5,-1.3,0.5,100.4,0.44,0.3,1.09,4.48,0.75
120,0.03097549960483237,178.767,1339.84,282.95,157.32299999999995,315.613,1674.71,677.1669999999998,3710.41,118.07,923.13,348.34,810.84,66503.3,14002.3,3827.44,403.98,117.824,2718.26,0.8,1302.42,591.8009999999998,1318.53,672.62,419.814,1188.92,1926.64,1775.62,1067.25,1104.49,85.37,559.79,935.93,1392.0,565.616,399.49,401.008,74.94,894.1,1117.59,268.567,478.25,246.97,77.59,79.66,39.76,25.91,48.64,12.772,1.8076,1926.56,2.847,524.55,1.3631,88.97,26.8299,19.75,-0.219,0.98,57.3,2.7,7.612,25.0,81.8,68.4,2.7,73.6,1.3,2.1,220.731,0.0,216.741,5.54,80.362,-1.32,-17.4,95.4,-12.7,1.3631,1.3631,0.2,-220.909,0.25,0.0,1.305,0.505,3.614,0.816,2.303,326.85,11.3,488.0,4755.0,-1.3,10.7,-1.8,-1.8,2.2,217.4,35.1,-1.6,88.97,14.6,4.83,55.7,55.5,65.1,-58.0,-73.0,128.0,64.9,951.0,10.12,3.6117,4.5566,17.0,-7.0,9.8,19.5,506.5,2.09,3.5,0.3,0.5,100.73,0.84,0.32,0.58,4.43,0.41
121,0.06034704616513431,179.545,1343.52,292.85,161.659,323.648,1781.87,722.3510000000001,3895.71,125.11,1060.93,376.463,892.71,70371.5,15129.0,3763.12,404.52,125.404,2886.6,0.76,1350.52,630.327,1392.23,722.15,444.098,1241.78,1932.4,1760.58,1100.71,1169.43,91.43,613.27,1010.33,1391.18,605.524,450.21,424.244,80.32,978.81,1113.25,265.231,523.69,272.9,82.7,83.76,41.76,27.91,53.37,12.365,1.7813,1920.35,2.842,524.4,1.351,93.47,27.91,19.45,0.03,0.95,59.3,2.4,-7.2360000000000015,28.0,82.4,67.9,2.7,73.6,1.1,2.3,220.783,0.0,217.631,4.64,81.07300000000002,-1.04,-17.4,97.3,-9.9,1.351,1.351,1.6,-65.387,0.25,0.0,1.4,0.5589999999999999,3.828,1.02,2.545,355.35,11.2,459.0,4668.0,-1.2,54.2,-1.7,-1.8,2.1,262.2,37.2,-1.3,93.47,1.3,4.97,55.8,58.8,75.2,151.0,193.0,156.0,64.9,941.0,11.57,3.8257,4.7129,15.0,0.0,9.9,17.59,450.5,1.84,3.5,0.3,0.5,101.01,0.76,0.28,0.71,4.26,0.35
122,0.015786375278856513,182.701,1349.31,300.21,165.15,325.971,1732.11,705.5939999999998,3889.62,125.86,1145.78,381.024,894.95,67529.7,15842.3,3865.45,409.01,125.615,2887.01,0.73,1362.19,646.637,1413.74,726.25,449.06,1269.5,1967.57,1779.03,1126.51,1186.69,90.16,615.79,1020.03,1399.25,603.304,461.32,429.709,79.64,987.04,1179.03,270.388,557.26,277.96,87.44,86.15,41.56,28.23,52.99,12.3109,1.7394,1956.75,2.8465,518.85,1.3294,93.85,28.54,19.2,-0.21,0.27,60.9,2.8,1.681,26.0,81.0,66.5,2.9,72.2,0.9,2.2,220.822,0.0,218.009,4.46,81.866,-0.61,-15.1,100.1,-7.3,1.3294,1.3294,5.9,-82.689,0.25,0.0,1.29,0.47,3.655,0.964,2.418,333.75,11.2,451.0,4695.0,-1.4,22.6,-1.5,-1.9,2.9,220.9,33.5,-0.2,93.85,4.0,4.27,54.8,58.1,78.0,170.0,221.0,291.0,65.2,989.5,11.26,3.6532,4.5172,19.0,36.0,9.9,22.05,491.75,1.98,3.0,0.9,0.5,101.03,0.76,0.03,-0.32,3.93,0.11
123,-0.07985053760707661,182.013,1345.28,285.53,158.77,320.93,1521.46,618.135,3575.07,113.48,998.447,347.51,835.05,63046.5,14487.3,3886.86,410.86,113.706,2610.47,0.73,1282.58,593.486,1299.9,676.78,414.778,1178.3,1956.73,1809.46,1086.03,1089.41,85.04,548.06,926.4,1416.88,551.297,436.95,396.514,76.25,880.46,1216.3,251.669,526.54,239.88,74.65,73.97,38.04,26.17,48.89,12.9346,1.8209,1971.98,2.845,530.35,1.2306,91.27,26.6299,19.15,-1.476,0.47,63.7,3.1,19.533,28.0,81.0,68.8,3.2,73.6,0.9,2.0,220.962,0.1,218.178,6.0,86.588,-0.4,-17.9,98.1,-6.1,1.2306,1.2306,2.6,-135.92700000000002,0.25,0.0,1.265,0.438,3.287,0.77,2.094,310.45,8.5,458.0,4553.0,-1.4,7.1,-1.4,-1.5,3.7,192.5,28.0,0.4,91.27,0.9,3.92,57.9,57.4,77.0,95.0,522.0,23.0,64.9,937.75,11.84,3.2848,4.2043,22.0,36.0,9.6,32.07,457.75,2.07,3.0,1.5,0.5,101.27,1.04,0.24,-0.63,3.96,0.23
124,-0.05234864473640588,186.656,1352.59,290.81,161.445,327.494,1511.82,613.513,3503.34,112.8,1005.1,344.956,811.41,60935.9,13985.0,4065.29,417.23,110.203,2520.96,0.74,1261.91,560.076,1255.14,639.79,391.9380000000001,1127.4,1998.43,1843.06,1099.55,1030.71,84.4,521.84,917.99,1434.66,532.841,421.19,373.782,76.88,841.42,1242.38,252.47,500.88,231.53,75.01,75.63,36.8,24.87,47.89,12.9409,1.8047,1900.11,2.8255,546.04,1.2238,88.43,26.15,21.12,-1.758,2.21,61.8,2.9,20.022,29.0,85.6,69.8,2.8,76.0,0.9,1.1,221.194,0.1,217.965,6.23,86.01899999999998,-0.24,-17.4,98.9,-5.0,1.2238,1.2238,3.0,-68.422,0.25,0.0,1.091,0.354,2.9330000000000003,0.605,1.775,293.6,4.3,464.0,4484.0,-1.4,66.6,-1.0,-1.3,3.6,139.5,20.6,0.5,88.43,8.8,3.69,56.8,56.5,54.9,116.0,-140.0,23.0,64.6,948.5,11.41,2.9311,3.8885,16.0,20.0,9.4,34.54,464.75,2.25,3.0,1.2,1.0,101.53,1.64,0.25,-0.03,3.85,0.14
125,0.07006057496662255,190.478,1364.91,303.08,167.43599999999995,341.899,1690.98,685.186,3628.05,119.11,1155.87,373.682,859.24,67515.4,14275.4,4364.15,422.63,119.17,2725.34,0.86,1322.3,597.993,1331.91,689.03,419.896,1199.3,2037.58,1855.63,1138.65,1101.6,88.5,529.06,991.41,1445.55,596.371,449.38,400.019,78.96,849.5,1181.0,269.573,549.11,256.92,78.18,78.95,38.52,26.66,50.96,12.6453,1.7549,1843.5,2.82,521.25,1.3052,86.47,28.23,20.85,-0.878,0.14,64.2,3.3,28.73,26.0,76.5,62.3,2.7,67.8,0.9,1.2,221.363,0.1,218.011,5.43,81.539,0.03,-14.2,101.1,-3.0,1.3052,1.3052,5.4,-165.043,0.25,0.0,1.074,0.358,2.907,0.55,1.598,331.15,4.9,476.0,4467.0,-1.4,27.8,-1.2,-1.3,6.1,144.9,15.0,-0.1,86.47,1.3,3.64,58.6,56.1,55.6,93.0,-78.0,100.0,64.6,1052.5,11.74,2.9052,3.9881,14.0,16.0,9.4,23.5,661.5,2.24,3.0,2.2,1.5,101.9,1.82,0.36,0.22,3.74,0.21
126,-0.04514002397297601,195.46400000000003,1370.17,301.48,166.438,350.522,1622.15,659.7439999999998,3545.18,116.54,1146.53,366.425,814.14,65145.4,15153.3,4525.01,427.92,115.004,2623.59,1.04,1304.55,572.405,1288.02,659.29,400.291,1158.37,2077.99,1892.89,1139.06,1049.33,87.19,500.77,970.05,1448.06,583.224,444.98,379.716,78.82,804.67,1247.4,262.712,542.25,244.03,74.64,71.92,37.52,26.1,48.09,13.2046,1.7559,1826.45,2.797,502.75,1.268,84.2,29.26,20.8,-0.94,0.42,59.8,3.5,20.036,28.0,78.3,62.9,2.7,68.9,0.9,1.1,221.509,0.1,218.312,5.99,83.20200000000001,0.22,-11.7,102.0,-2.1,1.268,1.268,5.0,-90.526,0.25,0.0,0.971,0.261,2.47,0.473,1.3330000000000002,336.1,3.8,467.0,4509.0,-1.4,18.5,-1.0,-1.1,5.4,170.0,46.7,0.0,84.2,2.7,3.68,61.2,56.4,61.8,133.0,-16.0,85.0,64.7,1008.0,11.83,2.4683,3.5155,13.0,-8.0,9.5,26.05,652.5,2.31,3.0,2.6,2.0,102.17,2.31,0.27,0.28,3.69,0.1
127,0.08924139111580276,197.232,1377.28,311.86,171.52,356.421,1792.94,734.165,3707.45,126.31,1321.8,407.145,901.9,69429.8,17867.4,4795.38,429.28,126.006,2868.23,0.8,1397.31,616.814,1403.91,727.57,442.902,1254.63,2092.52,1893.29,1173.38,1141.2,90.01,517.05,1075.53,1442.13,644.51,457.3,420.726,81.56,829.51,1308.54,281.785,567.5,276.16,82.31,79.97,39.54,28.03,52.99,12.5936,1.7079,1802.18,2.7861,483.55,1.3634,83.53,32.9,20.3,-0.7509999999999999,0.99,61.8,3.6,16.875,28.0,79.6,60.9,2.2,68.2,0.8,1.1,221.711,0.1,218.439,5.29,78.72,0.31,-11.3,103.1,-1.3,1.3634,1.3634,7.1,-34.607,0.25,0.0,0.94,0.268,2.512,0.426,1.265,365.15,3.6,459.0,4431.0,-1.3,3.9,-0.6,-1.0,5.8,113.6,-4.1,-0.1,83.53,-0.8,3.7,58.0,55.3,69.8,110.0,-63.0,212.0,64.6,1106.75,11.67,2.5098,3.6849,13.0,10.0,9.5,23.7,674.0,2.28,3.0,1.9,2.5,102.14,2.37,-0.03,0.52,3.65,0.36
128,0.03804709395217265,196.968,1383.05,321.1,175.78,363.071,1877.09,766.9860000000001,3783.08,129.36,1397.65,418.967,976.33,70673.3,19220.9,4912.53,431.47,130.56,2975.15,0.81,1442.71,635.322,1460.46,763.37,464.055,1289.73,2094.99,1890.3,1203.68,1183.26,92.17,508.73,1105.75,1456.25,665.1489999999999,470.89,440.374,82.95,810.91,1359.4,295.826,590.07,300.06,83.15,81.43,40.08,28.9225,57.52,12.345,1.7019,1837.54,2.7985,489.47,1.3947,80.4,33.45,20.1,-0.67,0.75,61.6,4.4,27.146,27.0,76.6,61.9,2.7,67.7,0.6,1.2,221.83,0.1,218.711,4.68,77.266,0.51,-11.3,104.6,0.8,1.3947,1.3947,8.0,-140.43200000000002,0.25,0.0,0.939,0.304,2.6010000000000004,0.34,1.168,373.35,3.9,453.0,4328.0,-0.6,9.8,0.3,-0.5,6.4,71.0,-26.7,0.9,80.4,-5.0,4.02,57.5,56.9,73.8,217.0,267.0,137.0,64.4,1226.0,12.24,2.5993,3.9828,15.0,-1.0,9.4,21.2,717.25,2.33,3.0,2.0,2.75,101.99,2.1,-0.14,0.62,3.51,0.19
