,SPTR_Index#@#PX_LAST,SPX_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,DVGTR_Index#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,JPY_CURNCY#@#PX_LAST,INJCJC_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,GT2_GOVT#@#PX_LAST,JNCPTXFF_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,IBOV_Index#@#PX_LAST,NDDUJN_Index#@#PX_LAST,PRCPI_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,RU10GRTR_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,BRL_Curncy#@#PX_LAST,TPX_Index#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,JNCPT_Index#@#PX_LAST,BCOMTR_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,BFCIUS_Index#@#PX_LAST,IBOXHY_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,GJGB10_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,W_1_Comdty#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,IBOXIG_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,CONSEXP_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,RAG_Index#@#PX_LAST,MXN_Curncy#@#PX_LAST
47,0.018355576915967342,1131.13,1.0,1002.77,2.2,105.71,376.0,1.1,1.8230000000000002,-0.3,2241.83,21851.4,3293.94,85.27,2.7,0.33,375.67900000000003,147.349,2.9345,1047.51,0.8,3118.0,-0.5,236.46,457.19,0.048,116.588,87.2,1.3219999999999998,4.8,54.7,389.0,0.2,3.8,16.35,129.0,1.9,92.1121,135.61,75.5,100.1,0.38,494.76099999999997,386.603,11.0614
48,0.01389821688963111,1144.94,1.0,1028.83,0.9,109.11,348.0,1.2,1.645,-0.2,2279.37,21755.0,3284.27,86.2,2.6,0.08,378.066,154.106,2.9059,1082.47,0.0,3057.0,-0.2,251.80200000000002,477.73,0.153,116.204,87.31,1.235,-1.6,55.7,380.75,0.2,3.76,16.67,259.0,1.7,93.7793,137.46,81.5,88.5,0.45,509.97900000000004,388.36400000000003,11.065
49,-0.015086232619203943,1126.21,1.0,1020.27,1.1,104.23,340.0,1.6,1.5759999999999998,-0.1,2264.24,22142.3,3725.26,86.6,2.9,0.66,371.05300000000005,156.032,2.8953,1179.23,-0.8,3007.0,-0.1,259.577,482.06,-0.005,116.609,87.61,1.45,-0.8,57.0,408.0,0.3,3.72,16.89,242.0,1.7,93.2434,139.01,86.0,88.8,0.37,494.25199999999995,381.566,11.1251
50,-0.01569903418523777,1107.31,1.0,1019.76,4.6,110.52,324.0,1.8,2.319,-0.1,2217.87,19607.2,3523.28,86.58,3.2,0.52,366.73900000000003,143.256,2.9330000000000003,1186.31,-0.3,2998.0,-0.3,254.97299999999998,441.3,0.057,117.387,90.48,1.54,-4.4,57.2,381.5,0.2,3.71,16.53,28.0,2.3,91.0534,133.7,88.0,87.3,0.33,489.23699999999997,375.81,11.4198
51,0.01372106050439825,1120.68,1.0,1027.78,6.9,109.52,337.0,1.7,2.536,-0.1,2238.07,19544.7,3399.57,86.88,3.3,0.42,373.575,140.398,3.1889999999999996,1139.94,0.6,2916.0,-0.3,259.296,431.26,0.11699999999999999,115.20299999999999,88.9,1.5290000000000001,-10.6,60.1,362.0,0.2,3.67,17.81,61.0,3.1,91.7604,132.32,86.0,81.6,0.23,496.741,382.462,11.452
52,0.019449842118047126,1140.84,1.25,1037.54,5.7,108.77,348.0,1.9,2.681,-0.1,2284.02,21148.9,3582.66,87.37,3.3,0.66,378.24300000000005,140.996,3.085,1189.6,1.1,2917.0,-0.1,248.545,432.2,0.009000000000000001,116.081,88.8,1.786,-5.7,59.4,338.0,0.2,3.83,15.79,173.0,3.3,93.5758,133.08,81.0,88.5,0.27,504.066,387.44599999999997,11.4865
53,-0.033100433039676365,1101.72,1.25,1007.43,5.6,111.36,341.0,1.8,2.681,-0.1,2209.45,22336.9,3370.27,87.54,3.0,0.56,356.86,138.415,3.0365,1139.3,1.4,2894.0,-0.2,252.93599999999998,423.14,0.08900000000000001,117.51100000000001,89.96,1.859,-2.0,57.4,312.25,0.1,3.87,16.9,64.0,3.0,90.5811,134.93,77.0,91.2,0.17,489.949,364.298,11.4152
54,0.004047410765989357,1104.24,1.5,1027.86,7.1,109.17,352.0,1.7,2.395,-0.2,2219.16,22803.2,3394.69,87.53,2.8,0.19,355.098,144.155,2.927,1129.55,1.6,2880.0,-0.2,248.326,439.75,0.091,120.01299999999999,88.94,1.544,2.1,56.4,309.75,0.1,3.79,16.75,98.0,2.7,91.1331,138.71,81.5,88.2,0.28,490.526,361.56300000000016,11.389000000000001
55,0.010829350300338048,1114.58,1.75,1023.76,8.2,110.05,351.0,2.0,2.609,-0.1,2261.14,23245.2,3315.05,87.55,2.8,0.35,358.475,152.472,2.8608,1102.11,1.4,2839.0,-0.2,265.328,464.15,0.162,121.92,87.37,1.449,-3.1,58.0,306.75,0.3,3.89,17.47,197.0,2.5,93.0252,139.76,76.0,88.0,0.57,510.48900000000003,366.059,11.382
56,0.01527787894238486,1130.2,1.75,1029.94,9.9,105.81,332.0,2.0,2.552,-0.3,2316.47,23052.2,3401.62,87.53,3.1,0.05,364.066,156.115,2.8569999999999998,1085.43,1.9,2763.0,0.3,269.818,474.27,0.061,124.428,84.91,1.499,-7.0,55.5,316.5,0.2,3.96,17.09,156.0,3.2,95.29899999999999,141.35,78.5,83.8,0.29,528.925,371.835,11.5363
57,0.040462738767823365,1173.82,2.0,1056.44,9.0,103.07,335.0,2.2,3.0010000000000003,-0.3,2438.16,25128.3,3565.79,87.78,2.8,0.33,376.589,170.567,2.72,1098.79,2.5,2761.0,0.6,266.586,517.95,0.508,125.274,81.82,1.454,7.5,56.9,289.75,0.2,3.94,16.95,271.0,3.5,100.493,139.75,74.0,85.2,0.24,568.113,385.713,11.224
58,0.03402802916688219,1211.92,2.25,1092.55,6.7,102.63,356.0,2.2,3.069,-0.4,2531.23,26196.2,3748.68,87.77,3.0,0.62,391.355,178.75900000000001,2.656,1149.63,2.4,2672.0,0.0,253.495,542.17,0.40700000000000003,126.617,80.85,1.4409999999999998,2.6,53.8,307.5,0.2,3.92,17.67,265.0,3.3,104.381,141.8,72.0,90.9,0.28,593.065,400.412,11.147
59,-0.02437831680142255,1181.27,2.25,1075.17,5.7,103.7,331.0,2.3,3.2760000000000002,-0.5,2474.24,24350.6,3661.62,87.86,2.9,0.2,378.30400000000003,179.213,2.6088,1146.14,2.3,2731.0,-0.3,256.14,542.28,0.457,125.65899999999999,83.57,1.33,-4.1,58.6,291.0,0.2,3.91,16.4,200.0,3.0,102.167,142.91899999999995,69.0,85.7,0.37,583.945,386.46,11.187000000000001
60,0.021045976487742646,1203.6,2.5,1095.19,6.1,104.63,314.0,2.4,3.6,-0.5,2552.62,28139.1,3737.07,87.65,2.9,0.18,382.33,194.84900000000002,2.5875,1177.41,2.2,2703.0,-0.4,274.235,588.68,0.8540000000000001,127.67399999999999,82.51,1.475,-1.2,56.0,337.25,0.2,3.85,16.44,307.0,3.0,105.70700000000001,141.73,65.5,84.4,0.39,613.087,390.19800000000004,11.0914
61,-0.017705828865967832,1180.59,2.75,1077.7,7.6,107.15,342.0,2.3,3.779,-0.5,2503.07,26610.7,3659.74,88.22,3.2,0.4,375.36400000000003,181.972,2.679,1182.18,2.4,2683.0,-0.4,284.012,548.69,0.331,124.056,84.06,1.33,-1.2,52.5,331.0,0.4,3.77,16.97,47.0,3.1,103.37799999999999,139.656,73.0,82.8,0.29,597.554,382.11400000000003,11.1703
62,-0.01896768111579949,1156.85,2.75,1057.29,8.4,104.75,334.0,2.2,3.654,-0.5,2448.53,24843.7,3565.58,88.33,3.3,0.67,368.216,177.08700000000005,2.528,1129.93,2.9,2596.0,-0.4,267.441,531.99,0.214,122.772,84.43,1.245,10.8,53.0,318.0,0.0,3.62,17.32,38.0,3.5,101.09700000000001,141.977,71.0,77.0,0.19,582.5790000000002,373.21,11.0477
63,0.031820734128706896,1191.5,3.0,1087.52,5.9,108.57,340.0,2.2,3.5780000000000003,-0.4,2492.03,25207.1,3533.09,88.44,3.2,-0.03,386.031,183.25099999999998,2.4076,1144.33,2.7,2577.0,-0.2,265.365,548.15,0.358,124.844,87.76,1.249,7.0,49.3,331.75,0.1,3.58,16.97,132.0,2.8,102.985,144.1,58.0,75.3,0.19,584.73,391.425,10.879000000000001
64,0.0014193866903045027,1191.33,3.25,1083.58,7.4,110.92,311.0,2.0,3.637,-0.4,2513.59,25051.2,3529.58,88.67,3.2,-0.3,384.608,189.477,2.3325,1177.2,2.7,2569.0,-0.7,269.832,565.17,0.418,126.85799999999999,89.09,1.1740000000000002,8.6,51.1,321.5,0.0,3.56,18.0,171.0,2.5,104.02600000000001,145.266,50.5,85.0,0.24,593.435,390.849,10.749
65,0.03718788340550927,1234.18,3.25,1118.46,8.2,112.5,316.0,2.1,4.019,-0.4,2601.4,26042.4,3564.74,88.76,3.0,-0.09,403.406,202.72099999999998,2.3787,1204.98,3.0,2570.0,-0.3,281.9290000000001,602.56,0.7340000000000001,128.342,89.35,1.3130000000000002,-3.4,53.2,327.75,0.1,3.59,20.65,329.0,3.2,107.87299999999999,143.115,48.5,85.5,0.21,616.052,410.49699999999996,10.5949
66,-0.009122973797782152,1220.33,3.5,1097.0,8.2,110.61,318.0,2.1,3.815,-0.3,2621.0,28044.8,3812.76,88.6,3.1,-0.36,398.21,204.457,2.3569999999999998,1271.29,3.0,2568.0,-0.5,303.209,606.23,0.4320000000000001,128.622,87.58,1.349,-1.5,51.8,301.5,0.1,3.45,16.95,184.0,3.6,108.69200000000001,145.42,62.5,76.9,0.14,626.044,404.66900000000004,10.7512
67,0.008094936984867518,1228.81,3.75,1099.64,9.9,113.51,384.0,2.0,4.169,-0.4,2689.08,31583.8,4206.7,88.52,4.3,-0.56,400.04400000000004,223.495,2.2275,1412.28,3.9,2841.0,-0.6,317.316,661.32,0.391,127.281,89.52,1.484,-0.1,53.4,346.25,0.1,3.35,16.47,200.0,4.7,111.963,142.68,78.0,63.3,0.48,641.081,406.309,10.759
68,-0.016670902434935853,1207.01,3.75,1092.54,8.2,116.4,322.0,2.1,4.378,-0.3,2623.84,30193.5,4156.25,88.65,4.6,0.25,396.156,208.887,2.2518,1444.73,4.1,2752.0,-1.0,297.376,617.41,0.318,126.824,90.07,1.554,-3.4,54.3,317.0,0.3,3.3,14.89,92.0,4.3,108.947,140.37,84.0,63.2,0.24,620.487,401.16900000000004,10.787
69,0.037822381083310486,1249.48,4.0,1123.42,6.4,119.81,311.0,2.1,4.4110000000000005,-0.3,2711.26,31916.8,4333.66,88.71,3.3,0.16,413.24800000000016,226.167,2.2035,1536.21,3.6,2587.0,-1.0,298.144,667.99,0.386,128.046,91.57,1.44,-8.2,56.0,304.0,0.2,3.27,16.07,90.0,3.5,112.914,141.45,74.0,69.6,0.21,631.472,418.43199999999996,10.558
70,0.0003497096350304485,1248.29,4.25,1123.67,8.0,117.75,302.0,2.2,4.404,-0.2,2771.33,33455.9,4705.31,89.08,3.1,0.06,411.952,239.535,2.3355,1649.76,3.7,2660.0,-0.5,307.65,706.48,0.441,129.215,91.17,1.48,-9.7,53.7,339.25,0.1,3.27,16.73,40.0,3.4,115.691,142.99,63.0,80.2,0.28,654.332,416.731,10.635
71,0.0264785957180842,1280.09,4.5,1141.96,8.7,117.2,282.0,2.1,4.52,-0.4,2895.08,38382.8,4942.56,89.53,3.0,0.4,419.185,266.29,2.2119999999999997,1710.77,4.1,2565.0,-0.3,313.34,783.77,0.8909999999999999,130.168,88.96,1.57,-0.5,53.1,343.25,0.2,3.11,17.63,289.0,4.0,121.38600000000001,142.65,65.0,78.9,0.22,699.243,426.686,10.4498
72,0.002714236324325325,1280.66,4.5,1154.47,6.9,115.77,293.0,2.1,4.678999999999999,-0.2,2890.77,38610.4,4900.64,90.02,3.0,0.03,418.51800000000003,265.974,2.1235,1660.42,4.1,2504.0,-0.3,293.724,782.11,1.05,131.0,90.11,1.595,-1.2,53.5,370.25,0.2,3.05,16.57,97.0,3.6,121.20700000000001,143.13,62.5,74.5,0.33,702.1310000000003,425.254,10.4883
73,0.012448602555591659,1294.83,4.75,1161.59,4.5,117.78,291.0,2.1,4.82,-0.1,2954.33,37952.0,5024.24,90.43,3.0,-0.09,424.69800000000004,268.317,2.164,1728.16,4.0,2405.0,-0.4,300.257,787.8,0.804,131.44799999999998,89.73,1.78,-1.7,53.8,347.75,0.3,3.16,16.46,158.0,3.4,123.757,140.92,66.5,76.0,0.4,730.112,432.495,10.874
74,0.013423944535371879,1310.61,4.75,1172.2,5.8,113.83,321.0,2.3,4.862,-0.1,3044.03,40363.4,5170.39,90.89,3.3,-0.43,424.121,287.425,2.0869999999999997,1716.43,3.8,2357.0,-0.1,320.6140000000001,841.58,0.9179999999999999,132.149,86.11,1.93,-7.8,54.2,346.25,0.2,3.32,16.62,178.0,3.5,127.876,140.2,71.5,73.4,0.34,768.455,431.621,11.0613
75,-0.02877935991252833,1270.09,5.0,1157.63,8.6,112.64,330.0,2.4,5.037,-0.1,2940.05,36530.0,4848.83,90.41,4.0,0.21,409.745,257.306,2.307,1579.94,3.7,2381.0,0.0,323.681,751.0,0.703,131.128,84.72,1.84,-7.8,53.2,393.5,0.3,3.26,16.22,32.0,4.2,122.835,140.4,77.0,68.2,0.14,747.077,414.92900000000003,11.3373
76,0.0013530192469568547,1270.2,5.25,1152.35,7.4,114.44,316.0,2.6,5.154,0.0,2939.19,36630.7,4795.06,90.29,3.3,0.27,408.12800000000004,256.677,2.165,1586.96,3.9,2399.0,0.3,318.652,747.54,0.637,130.43200000000002,85.16,1.93,-6.5,49.9,371.5,0.2,3.32,16.4,91.0,4.3,122.78200000000001,140.12,76.5,72.0,0.3,748.6239999999997,413.033,11.3463
77,0.00616803246984321,1276.66,5.25,1156.88,7.0,114.68,311.0,2.7,4.954,0.0,2957.53,37077.1,4768.52,90.14,3.2,0.17,400.355,260.3,2.177,1572.01,3.8,2460.0,0.2,328.881,755.84,0.664,131.013,85.3,1.929,-9.1,50.7,397.5,0.2,3.37,17.17,70.0,4.1,123.62,142.37,78.5,72.5,0.26,759.613,403.798,10.9656
78,0.023798174260247332,1303.82,5.25,1183.09,6.0,117.4,314.0,2.8,4.78,0.0,3034.3,36232.2,4840.09,90.26,3.8,0.16,412.846,266.932,2.145,1634.46,3.8,2457.0,0.8,317.029,773.12,0.946,132.876,85.05,1.63,-5.9,52.6,404.0,0.2,3.41,15.95,165.0,3.8,126.825,145.21,73.0,68.0,0.17,783.8739999999997,415.74300000000005,10.9128
79,0.02576824103092989,1335.85,5.25,1210.26,1.6,118.18,309.0,2.9,4.687,0.0,3070.48,36449.4,4760.73,90.29,3.1,0.21,424.19,269.154,2.169,1610.73,2.8,2437.0,0.5,297.94,778.16,0.732,134.69899999999998,86.03,1.675,-7.4,49.9,443.0,0.2,3.48,16.47,110.0,2.1,128.303,146.86,61.0,78.2,0.55,791.071,426.064,10.985
80,0.032583496429774206,1377.94,5.25,1244.71,-1.0,116.98,328.0,2.7,4.697,0.1,3183.17,39262.8,4843.59,90.33,3.1,0.19,439.102,281.938,2.1418,1617.42,2.1,2449.0,0.4,312.073,814.44,1.036,136.37,85.32,1.72,-6.2,49.6,483.0,0.2,3.47,16.38,187.0,1.3,133.115,147.94,47.0,84.8,0.23,826.1189999999997,441.88699999999994,10.7733
81,0.019020159289107275,1400.63,5.25,1252.84,1.3,115.81,349.0,2.6,4.613,0.2,3261.12,41931.8,4877.93,90.07,3.0,0.71,447.815,302.892,2.1649,1603.03,2.1,2517.0,0.2,329.14,874.08,0.961,138.075,82.95,1.655,-6.5,49.2,502.0,0.1,3.53,16.18,293.0,2.0,136.878,150.16,53.5,83.2,0.26,857.33,450.17800000000005,10.9823
82,0.014026689673406478,1418.3,5.25,1274.2,2.5,119.06,341.0,2.6,4.812,0.2,3327.43,44473.7,4999.14,90.09,2.9,0.18,449.332,316.531,2.1364,1681.07,2.6,2455.0,0.3,314.02299999999997,912.65,1.0390000000000001,139.404,83.65,1.685,-7.2,49.8,501.0,0.1,3.65,16.64,129.0,2.5,139.933,148.683,47.5,81.2,0.4,886.238,450.99800000000016,10.8033
83,0.015122613934212438,1438.24,5.25,1294.18,0.0,120.7,308.0,2.7,4.921,0.2,3366.71,44641.6,5041.43,90.1,3.0,0.32,460.88199999999995,313.189,2.1229,1721.96,2.8,2520.0,0.1,314.684,901.48,1.244,140.406,84.6,1.705,-10.3,52.1,467.5,0.2,3.9,16.44,267.0,2.1,141.325,148.455,53.6,87.6,0.46,892.4760000000001,462.11699999999996,11.0242
84,-0.0195611912454543,1406.82,5.25,1271.68,1.2,118.56,322.0,2.7,4.646,0.0,3349.19,43892.3,5244.23,90.34,3.0,0.11,452.219,311.33,2.1205,1752.74,2.7,2549.0,0.0,325.281,895.54,0.932,142.514,83.57,1.636,-8.7,54.7,474.5,0.3,3.96,16.82,37.0,2.4,140.58100000000002,151.876,62.5,81.5,0.38,890.877,453.39599999999996,11.1619
85,0.011186792782358346,1420.86,5.25,1276.22,2.8,117.83,307.0,2.5,4.579,-0.1,3410.5,45804.7,5174.91,90.65,3.0,0.19,454.67199999999997,323.682,2.0594,1713.61,2.6,2499.0,0.1,328.452,929.03,0.882,142.91,82.93,1.659,-12.6,52.8,438.0,0.1,3.85,16.07,124.0,2.8,143.4,150.941,65.5,78.7,0.29,924.212,455.54699999999997,11.0494
86,0.044293038561533216,1482.37,5.25,1328.63,2.1,119.53,301.0,2.3,4.595,0.0,3560.94,48956.4,5074.19,90.81,3.3,-0.16,476.07800000000003,339.039,2.0345,1701.0,2.5,2486.0,0.1,332.246,969.93,0.7959999999999999,144.906,81.447,1.66,-10.2,52.7,485.5,0.2,3.7,16.28,196.0,2.6,149.766,151.732,73.0,75.9,0.19,982.997,475.99300000000005,10.9658
87,0.03489773978594779,1530.62,5.25,1365.42,1.2,121.73,310.0,2.2,4.912,0.0,3660.68,52268.5,5156.99,91.26,3.3,-0.19,493.205,355.49699999999996,1.9246,1755.68,2.9,2480.0,0.0,332.676,1014.78,0.8320000000000001,145.641,82.301,1.7530000000000001,-8.3,51.1,517.0,0.1,3.76,16.35,363.0,2.7,154.219,150.24,72.6,77.6,0.2,1000.0,492.847,10.7416
88,-0.01661234360214492,1503.35,5.25,1347.9,2.3,123.17,317.0,2.2,4.862,-0.1,3632.44,54392.1,5141.53,91.69,3.4,0.31,485.843,372.161,1.929,1774.88,3.2,2501.0,-0.2,328.029,1059.69,0.589,141.858,81.92,1.879,-11.2,55.7,582.0,0.2,3.75,15.88,105.0,2.7,153.766,148.976,67.1,74.7,0.29,998.284,485.423,10.8084
89,-0.03100609430129375,1455.28,5.25,1314.72,2.8,118.62,305.0,2.2,4.522,-0.1,3552.0,54182.5,5133.17,92.12,3.4,0.15,478.311,391.79699999999997,1.8825,1706.18,3.8,2537.0,-0.1,334.836,1112.77,0.105,135.334,80.77,1.8,-9.7,50.4,630.0,0.2,3.79,15.55,29.0,2.4,151.417,149.571,67.4,81.5,0.3,978.4110000000001,476.084,10.985999999999999
90,0.01498841443230714,1473.99,5.25,1342.1,1.9,115.77,314.0,2.1,4.136,0.0,3549.3,54637.2,4982.37,92.25,3.2,0.27,485.93199999999996,383.471,1.9619,1608.25,4.7,2565.0,-0.3,322.678,1086.98,-1.778,139.961,80.791,1.6130000000000002,-1.9,50.7,767.0,0.2,3.89,16.11,34.0,2.0,150.998,150.469,62.9,73.7,0.27,964.705,483.435,11.0303
91,0.037400367872470815,1526.75,4.75,1388.85,4.8,114.81,317.0,2.1,3.988,-0.1,3718.09,60465.1,5097.31,92.82,3.1,0.8,506.288,425.82199999999995,1.8336,1616.62,5.9,2518.0,-0.1,348.50699999999995,1204.9,-1.32,144.22,77.719,1.685,-9.5,53.9,939.0,0.2,3.82,16.26,147.0,2.8,159.10399999999996,152.249,60.4,74.1,0.48,1009.6,502.73199999999997,10.9355
92,0.015907147527790544,1549.38,4.5,1383.69,9.1,115.44,328.0,2.2,3.949,0.0,3832.13,65317.7,5077.86,93.11,3.1,0.84,523.519,473.31,1.736,1620.07,6.4,2587.0,0.1,360.125,1337.45,-0.5660000000000001,144.95600000000005,76.479,1.61,2.0,53.5,808.0,0.2,3.92,16.19,215.0,3.5,165.31099999999995,154.215,63.9,70.1,0.33,1058.7,520.001,10.6542
93,-0.04180849703136147,1481.14,4.5,1357.17,12.0,111.24,344.0,2.3,2.9989999999999997,0.1,3675.49,63006.2,4984.79,93.21,3.4,0.34,504.23400000000004,439.749,1.7924,1531.88,7.4,2639.0,0.3,348.83099999999996,1242.06,-2.863,141.013,76.14699999999998,1.4780000000000002,3.9,53.2,867.0,0.3,3.89,16.1,58.0,4.3,158.002,154.94,72.0,66.2,0.23,1021.39,498.80400000000003,10.9202
94,-0.00693696874703964,1468.36,4.25,1348.26,10.6,111.75,360.0,2.4,3.051,0.3,3628.07,63886.1,4787.48,93.63,3.4,1.09,502.411,441.3,1.78,1475.68,7.8,2760.0,0.4,364.99,1245.59,-2.269,142.714,76.695,1.51,-7.1,51.1,885.0,0.2,3.87,15.78,17.0,4.1,156.253,154.653,65.7,65.6,0.38,1001.95,496.885,10.8988
95,-0.05998100796538075,1378.55,3.0,1289.65,13.6,106.45,366.0,2.5,2.097,0.4,3350.82,59490.4,4568.68,93.84,3.4,0.67,463.235,386.228,1.7592,1346.31,7.5,2845.0,0.3,380.406,1088.72,-2.169,139.908,75.178,1.44,3.7,49.6,929.5,0.3,3.84,15.45,14.0,4.3,143.455,157.213,76.2,68.1,0.43,896.783,457.31699999999995,10.8272
96,-0.032483048111075274,1330.63,3.0,1258.86,13.5,103.74,345.0,2.3,1.62,0.4,3331.42,63489.3,4600.15,94.69,3.6,0.42,454.034,414.736,1.6907,1324.28,8.1,2867.0,0.4,427.135,1167.66,-2.987,138.89700000000002,73.714,1.365,0.1,47.3,1073.0,0.1,3.89,15.2,15.0,4.0,143.861,157.12,75.7,62.4,0.43,914.2539999999999,447.10400000000004,10.7136
97,-0.004319469077178284,1322.7,2.25,1283.15,15.2,99.7,387.0,2.4,1.5859999999999999,0.6,3299.49,60968.1,4413.56,95.68,4.3,0.34,451.27,392.789,1.7519,1212.96,8.5,2967.0,0.6,400.046,1104.58,-3.205,138.637,71.80199999999998,1.284,-3.3,52.2,929.0,0.2,4.09,14.82,10.0,4.0,141.75,155.261,83.1,60.1,0.49,918.268,443.897,10.6421
98,0.048701889466678194,1385.59,2.0,1318.2,16.9,103.92,370.0,2.3,2.258,0.7,3472.91,67868.5,4734.24,95.83,4.8,0.33,474.962,424.665,1.6629,1358.65,8.3,2986.0,0.6,414.30199999999996,1191.53,-2.807,144.032,72.509,1.585,6.9,45.4,787.25,0.1,4.3,14.28,37.0,3.9,149.658,156.232,83.9,53.3,0.39,957.4110000000001,466.86699999999996,10.485999999999999
99,0.01295356896622568,1400.38,2.0,1323.68,19.1,105.52,362.0,2.3,2.645,0.9,3525.86,72592.5,4853.4,96.18,5.2,1.36,492.371,432.54400000000004,1.6269999999999998,1408.14,8.9,3055.0,0.9,425.629,1210.04,-1.6440000000000001,144.809,72.87899999999998,1.7590000000000001,-6.1,45.0,761.5,0.2,4.59,14.36,49.0,4.2,151.997,154.97299999999996,88.1,51.1,0.48,962.868,484.08,10.33
100,-0.08430471038990306,1280.0,2.0,1219.02,21.3,106.21,392.0,2.4,2.62,1.3,3244.65,65017.6,4522.54,96.92,5.1,1.97,456.909,389.39599999999996,1.6037,1320.1,9.5,3110.0,1.5,464.35699999999997,1087.12,-2.386,139.332,72.46300000000002,1.601,-3.6,45.0,843.5,0.2,4.78,14.07,45.0,5.0,139.516,153.872,91.4,49.2,0.47,879.294,449.25300000000004,10.3098
101,-0.008407704765514556,1267.38,2.0,1231.88,21.4,107.92,434.0,2.5,2.512,1.6,3165.37,59505.2,4368.4,97.46,5.1,1.55,448.222,374.708,1.5654,1303.62,9.5,3261.0,1.6,409.311,1041.86,-2.49,138.974,73.227,1.5390000000000001,5.4,54.7,783.75,0.3,4.88,12.73,25.0,5.6,135.893,152.933,90.4,53.5,0.4,852.1310000000003,441.839,10.0368
102,0.014465917721990131,1282.83,2.0,1256.29,18.1,108.8,442.0,2.5,2.371,1.5,3120.9,55680.4,4194.62,98.03,4.8,-0.01,453.048,344.778,1.6315,1254.71,9.3,3464.0,1.3,379.496,956.25,-2.342,139.14600000000002,77.381,1.415,-14.9,50.2,779.25,0.2,5.03,13.83,12.0,5.4,132.964,154.714,76.5,57.9,0.41,819.567,446.42,10.287
103,-0.08910561626205626,1166.36,2.0,1171.85,13.1,106.11,483.0,2.5,1.964,1.7,2749.71,49541.3,3724.41,98.59,4.3,0.0,400.583,284.441,1.9046,1087.41,9.2,3623.0,1.4,335.7480000000001,786.92,-7.522,128.799,79.44800000000002,1.472,-5.3,45.4,680.0,0.1,5.14,12.69,4.0,4.9,116.346,142.216,55.1,67.2,0.58,692.258,394.38199999999995,10.9378
104,-0.16795061887570914,968.75,1.0,1001.61,4.9,98.47,490.0,2.2,1.5519999999999998,1.5,2228.36,37256.8,3173.85,99.2,3.9,0.55,330.05699999999996,206.59599999999998,2.1590000000000003,867.12,9.8,3928.0,1.2,264.29,570.52,-9.022,106.545,85.633,1.476,-13.1,33.0,536.25,0.0,5.1,10.7,7.0,3.7,93.2919,133.59,39.8,57.0,0.29,541.104,323.404,12.8259
105,-0.07175186110626862,896.24,1.0,980.65,-5.9,95.53,529.0,2.0,0.985,1.1,2084.12,36595.9,3134.31,99.5,2.9,0.8,303.808,191.044,2.3063,834.82,8.9,4447.0,1.1,245.9,526.97,-8.622,98.973,86.51700000000002,1.399,-27.3,36.8,542.5,0.1,5.34,10.29,4.0,1.1,87.1631,140.553,28.4,53.9,0.46,503.246,296.017,13.4647
106,0.010642145679149673,903.25,0.25,992.17,-10.1,90.64,533.0,1.8,0.768,0.8,2150.99,37550.3,3389.02,99.86,1.7,0.14,309.298,205.94400000000002,2.3145,859.24,7.1,4679.0,0.8,234.87400000000002,567.04,-6.428,108.64,81.308,1.1740000000000002,-22.3,32.5,610.75,0.0,5.54,10.18,14.0,0.1,90.3221,156.131,17.1,54.0,0.57,529.685,301.539,13.6733
107,-0.08428884086498101,825.88,0.25,911.76,-12.5,89.92,629.0,1.7,0.95,0.5,1962.55,39300.8,3158.67,99.97,2.2,-0.31,294.42,192.644,2.323,794.03,6.3,5010.0,0.5,222.24900000000002,529.53,-5.106,115.48200000000001,85.999,1.297,-27.9,30.5,568.0,0.2,5.54,9.6,4.0,0.0,82.6055,154.42600000000004,29.0,57.8,0.44,473.089,286.24,14.3333
108,-0.10647796709532442,735.09,0.25,818.3,-12.7,97.58,652.0,1.8,0.9740000000000001,0.6,1761.67,38183.3,2767.56,99.89,1.9,0.42,272.27099999999996,181.77700000000002,2.3866,756.71,5.5,5445.0,0.5,212.396,499.3,-5.482,110.57700000000001,88.008,1.28,-32.4,28.0,510.5,0.2,5.58,9.04,7.0,0.2,74.5167,149.85,29.9,50.5,0.47,426.276,263.52299999999997,15.255
