,SPTR_Index#@#PX_LAST,GT5_GOVT#@#PX_LAST,TPX_Index#@#PX_LAST,MXCPYOY_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,BCOMTR_Index#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,W_1_Comdty#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,INJCSP_Index#@#PX_LAST,MN40MUE_Index#@#PX_LAST,GJGB10_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,MXEU_Index#@#PX_LAST,MXN_Curncy#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,LD01TRUU_Index#@#PX_LAST,VIX_INDEX#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST
0,-0.01892866072172672,6.595,1718.94,10.52,118.86,5.75,150.446,179.4,247.0,110.535,0.21,71.6,147.342,18.99,82.0,2157.0,227.47,1.8519999999999999,2.2,105.92,3.2,2.9,53.6,135.71,9.369,12.0,187.14,5.75,785.42,23.37,3.3,629.17,0.1,1.1
1,0.09782851075126107,6.314,1705.94,10.11,126.35,6.0,151.904,180.0,262.25,117.837,0.0,78.7,148.139,17.98,84.0,2026.0,231.51,1.781,2.4,105.44,3.8,3.2,51.2,139.68,9.253,12.0,196.75,6.0,788.8,24.11,3.4,687.68,0.3,0.65
2,-0.030085696599218562,6.537999999999999,1648.87,9.73,116.72,6.0,150.039,180.3,242.25,112.537,0.19,71.2,134.11,17.61,58.0,2027.0,234.66,1.764,2.3,110.14,3.1,3.2,53.2,140.05,9.3925,12.0,204.17,6.0,788.75,26.2,3.5,651.65,0.2,0.53
3,-0.020518062376904008,6.519,1522.84,9.48,109.95,6.5,160.137,180.7,274.75,109.654,-0.06,65.7,128.47899999999998,17.47,80.0,1987.0,221.76,1.665,2.4,108.74,3.2,3.0,53.0,136.33,9.507,12.0,206.91,6.5,791.48,23.65,3.6,611.52,0.2,0.44
4,0.02465383832213397,6.185,1591.6,9.41,117.49,6.5,163.916,181.1,259.5,113.335,0.29,62.9,132.791,17.18,101.0,2052.0,198.15,1.761,2.5,106.84,3.7,2.9,50.7,134.57,9.83,12.0,211.07,6.5,800.64,19.54,3.7,648.29,0.2,0.34
5,-0.015634703377831242,6.146,1453.15,9.12,106.42,6.5,155.704,181.5,246.25,109.95,0.52,63.4,125.92,16.86,81.0,2085.0,201.64,1.683,2.5,109.61,3.7,3.0,52.5,136.83,9.352,12.0,231.83,6.5,807.16,20.74,3.8,637.03,0.2,0.33
6,0.062113901562563134,5.973,1511.44,9.1,110.8,6.5,171.018,181.9,250.75,113.367,1.58,58.1,126.454,16.92,142.0,2119.0,198.59,1.8869999999999998,2.6,112.6,3.4,2.7,48.8,140.77,9.202,12.0,226.17,6.5,814.31,16.84,3.9,688.78,0.2,0.42
7,-0.052793392985273864,5.851,1470.78,8.85,103.5,6.5,169.956,182.3,265.0,107.103,0.57,58.4,115.398,18.24,139.0,2077.0,189.99,1.847,2.6,113.25,3.5,2.9,50.6,135.02,9.437000000000001,12.0,234.28,6.5,822.03,20.57,4.2,624.92,0.2,0.77
8,-0.004224087331249682,5.807,1379.96,8.91,96.89,6.5,165.847,182.6,254.75,104.946,0.16,57.7,107.022,17.28,102.0,2126.0,190.85,1.8130000000000002,2.5,116.65,3.4,3.2,48.2,139.34,9.5665,12.0,222.5,6.5,823.46,23.63,4.5,596.75,0.2,0.52
9,-0.07883984664292087,5.4270000000000005,1362.66,8.87,93.31,6.5,179.18400000000003,183.1,256.0,98.40899999999999,0.15,58.1,97.652,16.33,125.0,2295.0,147.79,1.6219999999999999,2.6,115.24,3.4,2.9,47.1,130.26,9.416,12.0,225.29,6.5,830.19,29.65,4.7,572.17,0.3,0.64
10,0.004889467409019632,4.976,1283.67,8.96,89.55,6.5,184.917,183.3,279.5,100.0,0.21,59.8,100.0,15.73,321.0,2378.0,153.98,1.646,2.6,109.56,3.4,2.8,42.7,128.95,9.6225,12.0,241.35,6.5,839.77,26.85,4.5,590.75,0.1,0.56
11,0.03548025427787693,4.768,1300.23,8.11,91.94,5.5,180.57299999999998,183.9,273.0,102.514,0.34,64.6,113.758,17.32,249.0,2440.0,163.2,1.4980000000000002,2.6,110.52,3.7,3.0,42.3,130.21,9.6775,12.0,243.46,5.5,853.7,22.02,4.7,567.18,0.3,0.74
12,-0.09118288612651436,4.6560000000000015,1241.48,7.09,87.7,5.5,179.812,184.4,265.0,93.8689,-0.05,55.6,104.84200000000001,17.49,94.0,2506.0,138.82,1.35,2.7,112.01,3.5,2.8,37.8,119.97,9.6881,12.0,239.3,5.5,861.22,28.35,3.8,521.22,0.3,0.75
13,-0.0633461918834981,4.5569999999999995,1277.27,7.17,82.34,5.0,172.15099999999995,184.7,255.0,87.5162,0.27,49.9,94.49700000000001,16.92,100.0,2620.0,133.73,1.278,2.7,117.37,2.9,2.8,39.9,115.23,9.4615,11.5,240.71,5.0,868.29,28.64,3.5,481.08,0.2,0.6
14,0.07770725020684899,4.886,1366.46,7.11,86.82,4.5,178.208,185.1,272.75,93.8525,0.48,48.0,99.155,16.59,156.0,2728.0,150.61,1.339,2.6,115.76,3.3,3.1,38.2,122.75,9.238999999999999,11.5,247.29,4.5,871.62,25.48,3.5,516.06,0.2,0.48
15,0.006703372885143111,4.914,1310.81,6.95,86.57,4.0,174.47099999999998,185.3,267.0,92.7504,0.51,45.1,100.303,16.56,113.0,2926.0,152.93,1.245,2.5,119.07,3.6,3.2,35.1,121.65,9.1735,11.5,253.29,4.0,878.35,22.64,3.7,516.65,0.1,0.36
16,-0.02434138262695706,4.95,1300.98,6.57,82.74,3.75,167.513,186.0,246.75,89.8821,0.09,42.8,98.209,17.15,226.0,2959.0,146.2,1.194,2.7,119.47,3.2,3.0,35.7,116.98,9.041,11.5,268.21,3.75,882.16,19.06,3.6,499.15,0.4,0.32
17,-0.009846469737271879,4.526,1190.31,5.88,77.47,3.75,169.69400000000005,186.4,278.5,88.4466,0.71,39.9,91.959,16.17,154.0,3056.0,127.08,1.339,2.7,117.18,2.7,2.6,37.2,113.4,9.1415,11.0,262.08,3.75,894.93,21.62,3.2,498.12,0.2,0.15
18,-0.06260015081534542,4.38,1103.67,5.93,75.87,3.5,169.62,186.7,278.0,84.3524,0.86,35.0,91.037,16.05,107.0,3213.0,121.66,1.379,2.7,113.42,2.7,2.7,41.3,106.15,9.204,10.0,270.25,3.5,901.92,24.92,3.8,485.07,0.2,0.33
19,-0.08075139204866832,3.804,1023.42,6.14,67.14,3.0,158.178,187.1,270.75,76.6253,0.11,36.6,76.934,16.09,60.0,3385.0,101.29,1.415,2.6,113.41,2.6,2.8,41.5,95.24,9.514,9.5,257.32,3.0,911.59,31.93,3.9,453.77,0.2,0.76
20,0.019067608310715082,3.475,1059.37,5.89,68.43,2.5,150.67,187.4,293.25,78.2419,0.3,33.3,81.705,21.76,39.0,3600.0,119.57,1.315,2.6,114.86,2.1,1.0,35.6,99.34,9.259,9.25,248.81,2.5,920.69,33.56,3.4,451.07,0.2,0.25
21,0.07670839538971408,4.064,1050.22,5.39,71.63,2.0,151.834,188.1,281.5,83.0309,0.78,32.0,90.229,17.78,78.0,3619.0,135.67,1.364,2.8,116.13,1.9,0.4,36.4,103.87,9.224,8.75,263.47,2.0,918.32,23.84,3.1,480.73,0.4,0.24
22,0.008760561274082201,4.302,1032.14,4.4,69.99,1.75,148.843,188.4,289.0,83.791,0.16,33.2,97.385,16.2,129.0,3474.0,149.25,1.368,2.7,116.75,1.6,1.8,39.1,107.1,9.1575,8.5,269.57,1.75,918.62,23.8,2.6,489.09,0.2,0.24
23,-0.014595609581341429,4.371,971.77,4.79,67.37,1.75,147.842,188.7,286.0,81.4777,0.47,43.9,100.671,16.26,152.0,3558.0,167.71,1.485,2.6,120.21,1.1,1.9,41.0,104.92,9.1475,8.0,269.82,1.75,922.24,21.09,2.2,495.34,0.2,0.5
24,-0.019281035509449373,4.191,1013.8,4.79,69.15,1.75,151.673,189.1,267.25,80.8553,-0.16,41.5,102.303,17.04,171.0,3538.0,151.4,1.53,2.6,119.16,1.1,2.1,43.8,104.25,9.119,8.0,275.01,1.75,924.66,21.59,2.5,500.44,0.2,0.71
25,0.037607296480228085,4.805,1060.19,4.66,72.87,1.75,167.18200000000004,189.2,285.0,84.4773,0.17,51.9,108.425,16.81,191.0,3723.0,164.23,1.395,2.4,118.62,1.5,2.7,46.6,108.69,9.035,7.25,291.65,1.75,920.18,17.4,2.6,518.0,0.1,0.41
26,-0.06063088645645333,4.407,1082.06,4.7,75.48,1.75,167.183,189.7,261.75,81.7697,0.06,60.3,109.12,17.39,165.0,3700.0,167.43,1.38,2.5,115.19,1.6,2.8,46.6,104.13,9.395,6.25,293.59,1.75,928.33,21.91,2.5,518.52,0.3,0.36
27,-0.0073639344262295126,4.355,1120.08,4.68,78.34,1.75,164.612,190.0,282.25,81.8335,0.17,63.0,107.355,15.87,118.0,3664.0,156.8,1.3940000000000001,2.5,111.81,1.2,2.7,47.3,99.7,9.645,5.75,298.63,1.75,936.35,19.98,2.2,519.4,0.2,0.18
28,-0.07123275002146956,4.034,1024.89,4.94,74.27,1.75,167.805,190.2,307.0,76.8091,0.68,65.5,99.272,16.64,164.0,3588.0,130.03,1.32,2.3,106.11,1.1,2.7,48.3,90.85,9.9465,5.25,304.95,1.75,941.53,25.4,2.0,492.89,0.1,0.13
29,-0.07795496251618139,3.448,965.0,5.51,69.54,1.75,166.896,190.5,334.0,70.3508,0.82,68.3,91.68299999999999,17.81,23.0,3495.0,123.43,1.318,2.2,107.41,1.5,2.6,45.0,81.25,9.8695,5.25,289.52,1.75,945.92,32.03,2.6,462.9,0.2,0.13
30,0.0065646358208495395,3.22,941.64,5.29,68.94,1.75,173.472,191.1,362.25,70.5072,1.01,61.5,93.084,18.1,51.0,3549.0,126.38,1.185,2.4,106.98,1.8,2.6,46.8,80.95,9.935,5.25,290.7,1.75,954.28,32.64,2.2,468.91,0.3,0.34
31,-0.10867915852396826,2.562,921.05,4.95,64.54,1.75,180.005,191.3,396.5,62.7502,1.13,62.5,83.038,16.32,71.0,3555.0,120.47,1.186,2.2,106.87,1.5,2.5,45.8,69.71,10.2065,5.25,277.6,1.75,963.87,39.69,2.3,438.52,0.1,0.66
32,0.08801932865593631,2.7289999999999996,862.24,4.94,62.79,1.75,178.148,191.5,402.25,67.35300000000001,1.57,58.3,88.43299999999998,15.94,32.0,3557.0,132.99,0.9940000000000001,2.2,106.64,2.0,2.5,46.4,76.23,10.2025,5.25,264.82,1.75,962.23,31.14,3.0,443.34,0.1,0.23
33,0.058858393722192925,3.27,892.71,5.39,65.3,1.25,178.653,191.9,373.0,71.0129,2.31,55.7,94.51899999999999,16.22,26.0,3404.0,146.63,1.002,2.0,106.38,2.2,2.4,44.8,79.53,10.1465,5.25,277.73,1.25,968.99,27.5,3.0,438.46,0.2,0.19
34,-0.05874362820828584,2.736,843.29,5.7,63.14,1.25,187.40099999999998,192.1,325.0,67.6052,2.61,56.9,91.375,17.62,48.0,3462.0,130.8,0.909,1.9,101.85,2.4,2.5,47.5,72.6,10.37,5.25,279.36,1.25,982.42,28.62,2.8,429.68,0.1,0.21
35,-0.026197687879604747,2.9339999999999997,821.18,5.16,61.84,1.25,201.826,192.4,320.5,65.615,1.34,57.5,90.97200000000001,16.45,56.0,3368.0,125.62,0.812,1.9,99.91,2.6,2.5,47.4,67.56,10.9063,6.25,270.8,1.25,986.32,31.17,3.0,421.99,0.2,0.44
36,-0.015006432491409871,2.6630000000000003,818.73,5.52,61.22,1.25,208.61700000000002,192.5,312.5,64.4383,0.89,65.5,88.416,15.87,72.0,3496.0,131.49,0.79,1.7,99.71,3.0,2.7,42.6,64.95,11.015999999999998,6.25,274.65,1.25,994.16,29.63,3.8,418.49,0.1,0.5
37,0.009713071727934786,2.7119999999999997,788.0,5.64,58.9,1.25,192.877,192.5,286.75,64.1601,0.63,70.0,85.891,16.28,35.0,3536.0,120.66,0.7090000000000001,1.7,98.88,3.0,3.1,42.2,62.93,10.77,6.25,280.14,1.25,996.54,29.15,4.5,422.99,0.0,0.41
38,0.08236864080690309,2.7489999999999997,796.56,5.25,59.71,1.25,191.676,192.5,279.5,69.8466,0.69,63.5,93.529,16.47,121.0,3676.0,140.53,0.615,1.5,97.19,2.2,2.4,41.8,69.48,10.29,7.25,292.33,1.25,1004.63,21.21,4.0,448.69,0.0,0.34
39,0.05268253572049897,2.291,837.7,4.7,62.89,1.25,202.88099999999997,192.9,324.25,73.8632,0.01,51.5,100.21600000000001,16.18,325.0,3774.0,148.73,0.54,1.6,93.29,2.1,2.0,42.4,69.88,10.3145,7.25,309.97,1.25,1013.9,19.47,3.5,469.99,0.2,0.27
40,0.012761187595205836,2.411,903.44,4.27,66.93,1.0,197.865,193.0,301.75,75.2455,-0.47,56.5,105.897,16.71,113.0,3737.0,153.77,0.846,1.5,94.73,2.1,2.1,45.6,72.07,10.457,7.25,316.66,1.0,1017.5,19.52,3.6,477.71,0.1,0.11
41,0.017630615546158742,3.222,939.4,4.13,69.81,1.0,199.055,193.4,348.5,76.892,-0.17,53.0,112.48200000000001,16.81,191.0,3647.0,156.06,0.945,1.5,96.89,2.1,1.7,46.3,74.91,10.6028,7.25,333.85,1.0,1010.78,19.49,3.1,490.79,0.2,0.14
42,0.01950039391214009,3.466,1002.01,4.04,75.72,1.0,206.916,193.6,367.5,78.6899,0.0,53.0,120.009,17.95,251.0,3608.0,180.07,1.464,1.3,98.1,2.2,2.5,47.1,76.41,11.0471,7.25,335.74,1.0,1011.11,18.63,2.9,497.71,0.1,0.36
43,-0.010620255761471629,2.827,1018.8,4.04,78.8,1.0,207.08900000000003,193.7,360.25,79.1678,0.69,56.0,120.883,16.97,88.0,3558.0,178.41,1.3940000000000001,1.2,92.85,2.3,2.8,46.5,73.45,10.985999999999999,7.25,346.46,1.0,1024.18,22.72,2.2,494.12,0.1,0.48
44,0.056574299992396826,3.2439999999999998,1043.36,3.96,83.52,1.0,216.979,194.0,369.5,83.9476,0.37,58.5,131.167,16.18,280.0,3427.0,181.37,1.469,1.3,92.73,2.0,2.6,48.6,78.44,11.0175,7.25,353.53,1.0,1020.12,16.1,1.2,525.24,0.2,0.21
45,0.008798785832973666,3.3560000000000003,999.75,3.98,81.59,1.0,216.296,194.0,394.25,85.2053,0.23,64.0,132.764,17.23,294.0,3331.0,175.15,1.304,1.1,90.23,1.8,2.7,50.4,79.19,11.3785,7.25,368.94,1.0,1020.84,16.32,1.0,530.51,0.0,0.26
46,0.052442496125338016,3.2489999999999997,1043.69,3.98,87.18,1.0,232.24900000000002,194.2,377.0,90.5816,0.27,66.0,142.377,17.03,412.0,3258.0,187.58,1.37,1.1,86.92,1.9,2.6,54.1,81.42,11.2285,7.25,382.43,1.0,1028.29,18.31,1.1,542.13,0.1,0.29
47,0.018355576915967342,3.145,1047.51,4.2,89.36,1.0,236.46,194.6,389.0,92.1121,0.33,75.5,147.349,16.35,129.0,3118.0,195.99,1.3219999999999998,1.1,87.2,1.9,2.7,54.7,83.58,11.0614,7.25,398.64,1.0,1031.77,16.63,0.8,555.75,0.2,0.38
48,0.01389821688963111,2.94,1082.47,4.53,90.46,1.0,251.80200000000002,194.9,380.75,93.7793,0.08,81.5,154.106,16.67,259.0,3057.0,211.66,1.235,1.2,87.31,1.7,2.6,55.7,85.89,11.065,7.0,407.04,1.0,1038.33,14.55,0.0,563.41,0.2,0.45
49,-0.015086232619203943,2.779,1179.23,4.23,97.09,1.0,259.577,195.5,408.0,93.2434,0.66,86.0,156.032,16.89,242.0,3007.0,232.9,1.45,1.6,87.61,1.7,2.9,57.0,83.81,11.1251,6.75,429.0,1.0,1042.63,16.74,-0.8,560.73,0.3,0.37
50,-0.01569903418523777,3.6239999999999997,1186.31,4.21,91.67,1.0,254.97299999999998,195.9,381.5,91.0534,0.52,88.0,143.256,16.53,28.0,2998.0,210.03,1.54,1.8,90.48,2.3,3.2,57.2,84.86,11.4198,6.75,364.14,1.0,1031.71,17.19,-0.3,535.91,0.2,0.33
51,0.01372106050439825,3.793,1139.94,4.29,88.86,1.0,259.296,196.2,362.0,91.7604,0.42,86.0,140.398,17.81,61.0,2916.0,197.63,1.5290000000000001,1.7,88.9,3.1,3.3,60.1,84.22,11.452,6.75,390.19,1.0,1029.82,15.5,0.6,549.22,0.2,0.23
52,0.019449842118047126,3.7680000000000002,1189.6,4.37,91.6,1.25,248.545,196.6,338.0,93.5758,0.66,81.0,140.996,15.79,173.0,2917.0,203.81,1.786,1.9,88.8,3.3,3.3,59.4,85.46,11.4865,6.75,401.52,1.25,1030.63,14.34,1.1,566.31,0.2,0.27
53,-0.033100433039676365,3.696,1139.3,4.49,87.66,1.25,252.93599999999998,196.8,312.25,90.5811,0.56,77.0,138.415,16.9,64.0,2894.0,200.55,1.859,1.8,89.96,3.0,3.0,57.4,83.9,11.4152,6.75,402.36,1.25,1035.56,15.32,1.4,538.21,0.1,0.17
54,0.004047410765989357,3.3089999999999997,1129.55,4.82,89.11,1.5,248.326,196.9,309.75,91.1331,0.19,81.5,144.155,16.75,98.0,2880.0,209.88,1.544,1.7,88.94,2.7,2.8,56.4,82.91,11.389000000000001,6.75,435.65,1.5,1044.76,15.29,1.6,542.4,0.1,0.28
55,0.010829350300338048,3.373,1102.11,5.06,89.17,1.75,265.328,197.5,306.75,93.0252,0.35,76.0,152.472,17.47,197.0,2839.0,222.31,1.449,2.0,87.37,2.5,2.8,58.0,84.32,11.382,6.75,435.45,1.75,1044.75,13.34,1.4,571.98,0.3,0.57
56,0.01527787894238486,3.283,1085.43,5.4,91.42,1.75,269.818,197.9,316.5,95.29899999999999,0.05,78.5,156.115,17.09,156.0,2763.0,230.96,1.499,2.0,84.91,3.2,3.1,55.5,85.26,11.5363,6.75,456.58,1.75,1048.61,16.27,1.9,576.44,0.2,0.29
57,0.040462738767823365,3.693,1098.79,5.43,97.12,2.0,266.586,198.3,289.75,100.493,0.33,74.0,170.567,16.95,271.0,2761.0,226.32,1.454,2.2,81.82,3.5,2.8,56.9,87.41,11.224,6.75,477.05,2.0,1043.61,13.24,2.5,621.13,0.2,0.24
58,0.03402802916688219,3.609,1149.63,5.19,101.39,2.25,253.495,198.6,307.5,104.381,0.62,72.0,178.75900000000001,17.67,265.0,2672.0,235.92,1.4409999999999998,2.2,80.85,3.3,3.0,53.8,89.04,11.147,6.5,501.81,2.25,1046.9,13.29,2.4,633.52,0.2,0.28
59,-0.02437831680142255,3.696,1146.14,4.54,100.18,2.25,256.14,199.0,291.0,102.167,0.2,69.0,179.213,16.4,200.0,2731.0,251.03,1.33,2.3,83.57,3.0,2.9,58.6,91.06,11.187000000000001,6.5,461.4,2.25,1046.69,12.82,2.3,620.41,0.2,0.37
60,0.021045976487742646,4.013,1177.41,4.27,103.52,2.5,274.235,199.4,337.25,105.70700000000001,0.18,65.5,194.84900000000002,16.44,307.0,2703.0,282.24,1.475,2.4,82.51,3.0,2.9,56.0,93.72,11.0914,6.5,473.51,2.5,1045.27,12.08,2.2,657.69,0.2,0.39
61,-0.017705828865967832,4.167,1182.18,4.39,99.92,2.75,284.012,200.1,331.0,103.37799999999999,0.4,73.0,181.972,16.97,47.0,2683.0,258.24,1.33,2.3,84.06,3.1,3.2,52.5,92.99,11.1703,6.5,463.99,2.75,1043.2,14.02,2.4,651.29,0.4,0.29
62,-0.01896768111579949,3.8960000000000004,1129.93,4.6,97.76,2.75,267.441,200.2,318.0,101.09700000000001,0.67,71.0,177.08700000000005,17.32,38.0,2596.0,245.59,1.245,2.2,84.43,3.5,3.3,53.0,90.77,11.0477,6.5,488.59,2.75,1049.13,15.31,2.9,625.91,0.0,0.19
63,0.031820734128706896,3.737,1144.33,4.6,97.76,3.0,265.365,200.5,331.75,102.985,-0.03,58.0,183.25099999999998,16.97,132.0,2577.0,262.65,1.249,2.2,87.76,2.8,3.2,49.3,94.72,10.879000000000001,6.5,506.51,3.0,1054.2,13.29,2.7,650.03,0.1,0.19
64,0.0014193866903045027,3.7,1177.2,4.33,99.1,3.25,269.832,200.6,321.5,104.02600000000001,-0.3,50.5,189.477,18.0,171.0,2569.0,284.48,1.1740000000000002,2.0,89.09,2.5,3.2,51.1,97.7,10.749,6.5,529.91,3.25,1057.44,12.04,2.7,674.03,0.0,0.24
